exact_class_total,exact_class_total_dp,exact_class_total_logical_norm,exact_class_total_logical_norm_dp,exact_class_total_logical_norm_stderr,exact_class_total_norm,exact_class_total_norm_dp,exact_class_total_norm_stderr,exact_class_total_stderr,exact_error_total,exact_error_total_dp,exact_error_total_norm,exact_error_total_norm_dp,exact_error_total_norm_stderr,exact_error_total_stderr,exact_saved_by_stabilizers_total,exact_saved_by_stabilizers_total_dp,exact_saved_by_stabilizers_total_norm,exact_saved_by_stabilizers_total_norm_dp,exact_saved_by_stabilizers_total_norm_stderr,exact_saved_by_stabilizers_total_stderr,exact_stabilizer_total,exact_stabilizer_total_dp,exact_stabilizer_total_norm,exact_stabilizer_total_norm_dp,exact_stabilizer_total_norm_stderr,exact_stabilizer_total_stderr,exact_x_class,exact_x_class_component_norm,exact_x_class_component_norm_dp,exact_x_class_component_norm_stderr,exact_x_class_dp,exact_x_class_logical_norm,exact_x_class_logical_norm_dp,exact_x_class_logical_norm_stderr,exact_x_class_norm,exact_x_class_norm_dp,exact_x_class_norm_stderr,exact_x_class_stderr,exact_x_error,exact_x_error_component_norm,exact_x_error_component_norm_dp,exact_x_error_component_norm_stderr,exact_x_error_dp,exact_x_error_norm,exact_x_error_norm_dp,exact_x_error_norm_stderr,exact_x_error_stderr,exact_x_saved_by_stabilizers,exact_x_saved_by_stabilizers_component_norm,exact_x_saved_by_stabilizers_component_norm_dp,exact_x_saved_by_stabilizers_component_norm_stderr,exact_x_saved_by_stabilizers_dp,exact_x_saved_by_stabilizers_norm,exact_x_saved_by_stabilizers_norm_dp,exact_x_saved_by_stabilizers_norm_stderr,exact_x_saved_by_stabilizers_stderr,exact_x_stabilizer,exact_x_stabilizer_component_norm,exact_x_stabilizer_component_norm_dp,exact_x_stabilizer_component_norm_stderr,exact_x_stabilizer_dp,exact_x_stabilizer_norm,exact_x_stabilizer_norm_dp,exact_x_stabilizer_norm_stderr,exact_x_stabilizer_stderr,exact_z_class,exact_z_class_component_norm,exact_z_class_component_norm_dp,exact_z_class_component_norm_stderr,exact_z_class_dp,exact_z_class_logical_norm,exact_z_class_logical_norm_dp,exact_z_class_logical_norm_stderr,exact_z_class_norm,exact_z_class_norm_dp,exact_z_class_norm_stderr,exact_z_class_stderr,exact_z_error,exact_z_error_component_norm,exact_z_error_component_norm_dp,exact_z_error_component_norm_stderr,exact_z_error_dp,exact_z_error_norm,exact_z_error_norm_dp,exact_z_error_norm_stderr,exact_z_error_stderr,exact_z_saved_by_stabilizers,exact_z_saved_by_stabilizers_component_norm,exact_z_saved_by_stabilizers_component_norm_dp,exact_z_saved_by_stabilizers_component_norm_stderr,exact_z_saved_by_stabilizers_dp,exact_z_saved_by_stabilizers_norm,exact_z_saved_by_stabilizers_norm_dp,exact_z_saved_by_stabilizers_norm_stderr,exact_z_saved_by_stabilizers_stderr,exact_z_stabilizer,exact_z_stabilizer_component_norm,exact_z_stabilizer_component_norm_dp,exact_z_stabilizer_component_norm_stderr,exact_z_stabilizer_dp,exact_z_stabilizer_norm,exact_z_stabilizer_norm_dp,exact_z_stabilizer_norm_stderr,exact_z_stabilizer_stderr,p,runs
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,500
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01999999999999999,0.0,0.0001041666666666666,0.0,0.0,0.0,0.01999999999999999,0.0,0.0001041666666666666,0.0,0.0,0.0,0.01999999999999999,0.0,0.0001041666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002083333333333332,0.0,0.01999999999999999,0.0,0.0001041666666666666,0.0,0.0,0.0,0.0,0.0002083333333333332,0.0,0.01999999999999999,0.0,0.0001041666666666666,0.0,0.0,0.0,0.0,0.0002083333333333332,0.0,0.01999999999999999,0.0,0.0001041666666666666,0.0,0.0,0.1,500
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.04,1.0416666666666666e-05,0.00020833333333333332,1.0416666666666666e-05,0.002,0.002,0.04,1.0416666666666666e-05,0.00020833333333333332,1.0416666666666666e-05,0.002,0.002,0.04,1.0416666666666666e-05,0.00020833333333333332,1.0416666666666666e-05,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,2.0833333333333333e-05,0.00041666666666666664,2.0833333333333333e-05,0.04,1.0416666666666666e-05,0.00020833333333333332,1.0416666666666666e-05,0.002,0.002,2.0833333333333333e-05,0.00041666666666666664,2.0833333333333333e-05,0.04,1.0416666666666666e-05,0.00020833333333333332,1.0416666666666666e-05,0.002,0.002,2.0833333333333333e-05,0.00041666666666666664,2.0833333333333333e-05,0.04,1.0416666666666666e-05,0.00020833333333333332,1.0416666666666666e-05,0.002,0.15000000000000002,500
0.0,0.020000000000000007,0.0,0.002500000000000001,0.0,0.0,0.0001041666666666667,0.0,0.0,0.004,0.10000000000000005,2.0833333333333333e-05,0.0005208333333333335,1.4716622958952413e-05,0.002825591608118863,0.004,0.08000000000000003,2.0833333333333333e-05,0.00041666666666666686,1.4716622958952413e-05,0.002825591608118863,0.004,0.08000000000000003,2.0833333333333333e-05,0.00041666666666666686,1.4716622958952413e-05,0.002825591608118863,0.0,0.0,0.0002083333333333334,0.0,0.020000000000000007,0.0,0.005000000000000002,0.0,0.0,0.0001041666666666667,0.0,0.0,0.0,0.0,0.0006250000000000002,0.0,0.060000000000000026,0.0,0.0003125000000000001,0.0,0.0,0.0,0.0,0.0004166666666666668,0.0,0.040000000000000015,0.0,0.0002083333333333334,0.0,0.0,0.0,0.0,0.0004166666666666668,0.0,0.040000000000000015,0.0,0.0002083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,4.1666666666666665e-05,0.00041666666666666686,2.9433245917904825e-05,0.04000000000000002,2.0833333333333333e-05,0.00020833333333333343,1.4716622958952413e-05,0.002825591608118863,0.004,4.1666666666666665e-05,0.00041666666666666686,2.9433245917904825e-05,0.04000000000000002,2.0833333333333333e-05,0.00020833333333333343,1.4716622958952413e-05,0.002825591608118863,0.004,4.1666666666666665e-05,0.00041666666666666686,2.9433245917904825e-05,0.04000000000000002,2.0833333333333333e-05,0.00020833333333333343,1.4716622958952413e-05,0.002825591608118863,0.2,500
0.002,0.13999999999999985,0.00025,0.01749999999999998,0.00025,1.0416666666666666e-05,0.0007291666666666659,1.0416666666666666e-05,0.002,0.012,0.43999999999999956,6.25e-05,0.0022916666666666645,2.538736305867178e-05,0.004874373707264981,0.01,0.2999999999999997,5.208333333333334e-05,0.0015624999999999986,2.319883071391715e-05,0.004454175497072093,0.01,0.2999999999999997,5.208333333333334e-05,0.0015624999999999986,2.319883071391715e-05,0.004454175497072093,0.002,2.0833333333333333e-05,0.0012499999999999987,2.0833333333333333e-05,0.11999999999999987,0.0005,0.029999999999999968,0.0005,1.0416666666666666e-05,0.0006249999999999994,1.0416666666666666e-05,0.002,0.006,6.25e-05,0.0022916666666666645,3.601200580998301e-05,0.2199999999999998,3.125e-05,0.0011458333333333323,1.8006002904991504e-05,0.003457152557758369,0.004,4.1666666666666665e-05,0.0010416666666666662,2.9433245917904825e-05,0.09999999999999995,2.0833333333333333e-05,0.0005208333333333331,1.4716622958952413e-05,0.002825591608118863,0.004,4.1666666666666665e-05,0.0010416666666666662,2.9433245917904825e-05,0.09999999999999995,2.0833333333333333e-05,0.0005208333333333331,1.4716622958952413e-05,0.002825591608118863,0.0,0.0,0.00020833333333333302,0.0,0.019999999999999973,0.0,0.004999999999999993,0.0,0.0,0.00010416666666666651,0.0,0.0,0.006,6.25e-05,0.002291666666666664,3.601200580998301e-05,0.21999999999999972,3.125e-05,0.001145833333333332,1.8006002904991504e-05,0.003457152557758369,0.006,6.25e-05,0.002083333333333331,3.601200580998301e-05,0.19999999999999976,3.125e-05,0.0010416666666666656,1.8006002904991504e-05,0.003457152557758369,0.006,6.25e-05,0.002083333333333331,3.601200580998301e-05,0.19999999999999976,3.125e-05,0.0010416666666666656,1.8006002904991504e-05,0.003457152557758369,0.25,500
0.014,0.9000000000000004,0.00175,0.11250000000000004,0.0006574492215813444,7.291666666666667e-05,0.0046875000000000016,2.7393717565889347e-05,0.005259593772650755,0.048,2.2400000000000007,0.00025,0.01166666666666667,4.984109686332901e-05,0.00956949059775917,0.034,1.3400000000000003,0.00017708333333333335,0.006979166666666667,4.22548457060009e-05,0.008112930375552174,0.034,1.3400000000000003,0.00017708333333333335,0.006979166666666667,4.22548457060009e-05,0.008112930375552174,0.012,0.000125,0.005208333333333335,5.077472611734356e-05,0.5000000000000001,0.003,0.12500000000000003,0.0012185934268162453,6.25e-05,0.0026041666666666674,2.538736305867178e-05,0.004874373707264981,0.022,0.00022916666666666666,0.012500000000000006,6.840049772854257e-05,1.2000000000000004,0.00011458333333333333,0.006250000000000003,3.4200248864271284e-05,0.006566447781940087,0.01,0.00010416666666666667,0.00729166666666667,4.63976614278343e-05,0.7000000000000003,5.208333333333334e-05,0.003645833333333335,2.319883071391715e-05,0.004454175497072093,0.01,0.00010416666666666667,0.00729166666666667,4.63976614278343e-05,0.7000000000000003,5.208333333333334e-05,0.003645833333333335,2.319883071391715e-05,0.004454175497072093,0.002,2.0833333333333333e-05,0.004166666666666669,2.0833333333333333e-05,0.40000000000000024,0.0005,0.10000000000000006,0.0005,1.0416666666666666e-05,0.0020833333333333346,1.0416666666666666e-05,0.002,0.026,0.0002708333333333333,0.010833333333333335,7.420696105055737e-05,1.0400000000000003,0.00013541666666666666,0.005416666666666668,3.710348052527869e-05,0.007123868260853508,0.024,0.00025,0.006666666666666667,7.136890341094989e-05,0.64,0.000125,0.0033333333333333335,3.5684451705474944e-05,0.00685141472745119,0.024,0.00025,0.006666666666666667,7.136890341094989e-05,0.64,0.000125,0.0033333333333333335,3.5684451705474944e-05,0.00685141472745119,0.30000000000000004,500
0.092,4.620000000000002,0.0115,0.5775000000000002,0.0023175941156660584,0.00047916666666666664,0.024062500000000007,9.656642148608576e-05,0.018540752925328467,0.236,7.900000000000002,0.0012291666666666666,0.04114583333333335,0.00015680637416239148,0.030106823839179165,0.144,3.2800000000000007,0.0007499999999999999,0.01708333333333334,9.761012256733814e-05,0.01874114353292892,0.144,3.2800000000000007,0.0007499999999999999,0.01708333333333334,9.761012256733814e-05,0.01874114353292892,0.052,0.0005416666666666666,0.02500000000000001,0.00011161964732571059,2.400000000000001,0.013,0.6000000000000002,0.002678871535817054,0.0002708333333333333,0.012500000000000004,5.5809823662855294e-05,0.010715486143268216,0.126,0.0013125,0.041666666666666685,0.00018306850292893202,4.000000000000002,0.00065625,0.020833333333333343,9.153425146446601e-05,0.017574576281177475,0.074,0.0007708333333333333,0.016666666666666673,0.00013232477500850322,1.6000000000000005,0.00038541666666666667,0.008333333333333337,6.616238750425161e-05,0.012703178400816308,0.074,0.0007708333333333333,0.016666666666666673,0.00013232477500850322,1.6000000000000005,0.00038541666666666667,0.008333333333333337,6.616238750425161e-05,0.012703178400816308,0.04,0.0004166666666666667,0.02312500000000001,0.000112689880332574,2.2200000000000006,0.01,0.5550000000000002,0.002704557127981776,0.00020833333333333335,0.011562500000000005,5.6344940166287e-05,0.010818228511927104,0.11,0.0011458333333333333,0.040625000000000015,0.00018529749966559236,3.900000000000001,0.0005729166666666667,0.020312500000000008,9.264874983279618e-05,0.017788559967896866,0.07,0.0007291666666666667,0.017500000000000005,0.00012607738215222622,1.6800000000000006,0.00036458333333333335,0.008750000000000003,6.303869107611311e-05,0.012103428686613718,0.07,0.0007291666666666667,0.017500000000000005,0.00012607738215222622,1.6800000000000006,0.00036458333333333335,0.008750000000000003,6.303869107611311e-05,0.012103428686613718,0.35000000000000003,500
0.476,17.960000000000004,0.0595,2.2450000000000006,0.006224708345615556,0.0024791666666666664,0.0935416666666667,0.0002593628477339815,0.04979766676492445,0.838,29.46000000000001,0.004364583333333333,0.15343750000000006,0.00040757527952618836,0.07825445366902817,0.362,11.500000000000004,0.0018854166666666665,0.05989583333333336,0.0001987936744536489,0.038168385495100585,0.362,11.500000000000004,0.0018854166666666665,0.05989583333333336,0.0001987936744536489,0.038168385495100585,0.252,0.002625,0.09687500000000003,0.0002951056915459444,9.300000000000004,0.063,2.325000000000001,0.0070825365971026654,0.0013125,0.048437500000000015,0.0001475528457729722,0.028330146388410662,0.422,0.004395833333333333,0.15500000000000008,0.00043141383324280257,14.880000000000008,0.0021979166666666666,0.07750000000000004,0.00021570691662140128,0.04141572799130905,0.17,0.0017708333333333335,0.05812500000000002,0.0002192667933972373,5.580000000000002,0.0008854166666666667,0.02906250000000001,0.00010963339669861866,0.021049612166134782,0.17,0.0017708333333333335,0.05812500000000002,0.0002192667933972373,5.580000000000002,0.0008854166666666667,0.02906250000000001,0.00010963339669861866,0.021049612166134782,0.224,0.0023333333333333335,0.09020833333333336,0.0002773780802822464,8.660000000000004,0.056,2.165000000000001,0.006657073926773914,0.0011666666666666668,0.04510416666666668,0.0001386890401411232,0.026628295707095656,0.416,0.004333333333333333,0.15187500000000007,0.0004411399854369136,14.580000000000007,0.0021666666666666666,0.07593750000000003,0.0002205699927184568,0.042349438601943706,0.192,0.002,0.06166666666666669,0.00025674219624535424,5.920000000000003,0.001,0.030833333333333345,0.00012837109812267712,0.02464725083955401,0.192,0.002,0.06166666666666669,0.00025674219624535424,5.920000000000003,0.001,0.030833333333333345,0.00012837109812267712,0.02464725083955401,0.4,500
1.888,34.94000000000001,0.236,4.3675000000000015,0.014049119385606415,0.009833333333333333,0.18197916666666675,0.0005853799744002673,0.11239295508485132,3.182,66.32000000000002,0.016572916666666666,0.34541666666666676,0.0010041701270739234,0.1928006643981933,1.294,31.380000000000013,0.0067395833333333335,0.16343750000000007,0.0005078095694509756,0.09749943733458732,1.294,31.380000000000013,0.0067395833333333335,0.16343750000000007,0.0005078095694509756,0.09749943733458732,0.982,0.010229166666666666,0.18812500000000004,0.0006286902579019032,18.060000000000006,0.2455,4.5150000000000015,0.015088566189645675,0.005114583333333333,0.09406250000000002,0.0003143451289509516,0.0603542647585827,1.614,0.0168125,0.3487500000000001,0.0010398911889566809,33.48000000000002,0.00840625,0.17437500000000006,0.0005199455944783404,0.09982955413984136,0.632,0.006583333333333333,0.16062500000000007,0.0005334306545307017,15.420000000000003,0.0032916666666666667,0.08031250000000004,0.00026671532726535083,0.05120934283494736,0.632,0.006583333333333333,0.16062500000000007,0.0005334306545307017,15.420000000000003,0.0032916666666666667,0.08031250000000004,0.00026671532726535083,0.05120934283494736,0.906,0.0094375,0.1758333333333334,0.0005915325511060538,16.880000000000003,0.2265,4.220000000000001,0.01419678122654529,0.00471875,0.0879166666666667,0.0002957662755530269,0.05678712490618116,1.568,0.016333333333333335,0.34208333333333346,0.0010063502170200842,32.84000000000001,0.008166666666666668,0.17104166666666673,0.0005031751085100421,0.09660962083392809,0.662,0.006895833333333334,0.16625000000000004,0.0005405535232525816,15.960000000000004,0.003447916666666667,0.08312500000000002,0.0002702767616262908,0.05189313823224783,0.662,0.006895833333333334,0.16625000000000004,0.0005405535232525816,15.960000000000004,0.003447916666666667,0.08312500000000002,0.0002702767616262908,0.05189313823224783,0.45,500
